,camera,fname,a0,a1,a2,s0,s1,s2
802,iPhone-4s,(iP4s)79.jpg,106.67759958609669,109.23060303829456,113.01805195117262,77.41194706375907,72.38752418182989,69.98962969049488
803,iPhone-4s,(iP4s)8.jpg,96.05856483984525,98.13847012967769,99.43915188369057,54.65651501073861,52.87852282695878,49.38830348074484
804,iPhone-4s,(iP4s)80.jpg,92.05008790689479,96.28610540417148,89.74332801186243,67.17829652504946,70.10024169966016,71.96538553743962
805,iPhone-4s,(iP4s)81.jpg,93.0790051953175,102.93151384583653,100.24088028542708,76.69306204132641,76.23070402194739,78.78844675610505
806,iPhone-4s,(iP4s)82.jpg,109.29079798535018,118.82034541502468,116.21797993860534,79.0667586338156,77.1831502375229,82.94750048319106
807,iPhone-4s,(iP4s)83.jpg,95.04579143238178,114.90752517561354,127.50409097462514,56.62955158110492,69.94043125769821,90.171013140049
808,iPhone-4s,(iP4s)84.jpg,106.67824011497981,118.78424326481002,132.0949569676727,56.992991809515466,62.48462586453584,73.88543705924073
809,iPhone-4s,(iP4s)85.jpg,123.5874693627451,126.67944595628283,142.342994581411,45.4525796963973,46.9374802855305,54.930876938048826
810,iPhone-4s,(iP4s)86.jpg,113.28707708573626,124.60230052243529,147.23268557065393,54.185496134933494,58.00080987423752,65.59118366778807
811,iPhone-4s,(iP4s)87.jpg,164.97801101138984,125.68085229138633,109.09191276592337,41.04684896426483,34.40436270651943,39.39954800204716
812,iPhone-4s,(iP4s)88.jpg,88.18162773432493,87.69461577778578,95.22432790773581,47.05129729126158,69.57663636618469,90.24814906857938
813,iPhone-4s,(iP4s)89.jpg,96.18517855211938,111.52550964472799,133.23211512699442,63.21351185342509,72.18303578810276,91.6830999057662
814,iPhone-4s,(iP4s)9.jpg,96.931531742599,97.78837090902537,99.76183701881487,51.054398890789756,48.915102120845326,44.77126376338479
815,iPhone-4s,(iP4s)90.jpg,105.8646756956459,119.87425922421664,138.3415231671713,66.14051759792703,62.16779813432362,76.02425657966535
816,iPhone-4s,(iP4s)91.jpg,116.12393783340542,125.66335100982795,125.5236770412822,67.89484891135338,65.59372862494142,84.07301307647515
817,iPhone-4s,(iP4s)92.jpg,110.53668210544022,122.37870863469979,107.74274355115821,66.83737248008164,70.00679480484538,88.55086045269672
818,iPhone-4s,(iP4s)93.jpg,90.00121372589068,98.92909415349064,81.71837179009675,58.841685040957046,65.74455860590187,78.32108673743667
819,iPhone-4s,(iP4s)94.jpg,73.4000379461425,83.02450429722542,72.08969569496507,58.67000736468161,65.74406473774074,77.0112436516599
820,iPhone-4s,(iP4s)95.jpg,76.86034192578175,83.6470521904636,65.93980117322664,64.51074839913882,69.54478165046415,70.83336820313524
821,iPhone-4s,(iP4s)96.jpg,85.67139641804434,86.06217135036204,60.98701508534378,57.516999378744636,60.57679846826485,54.12052585716432
822,iPhone-4s,(iP4s)97.jpg,98.50920156410194,109.3629738762335,128.24059155933617,69.75304124256866,62.217172383475635,71.83768469485034
823,iPhone-4s,(iP4s)98.jpg,100.7734274878252,106.62311958841951,123.83394357538768,74.23421554161406,62.11239162976632,67.95618993509953
824,iPhone-4s,(iP4s)99.jpg,108.47092301738914,111.05115420351147,127.91926970696366,75.67853031300746,64.95973578058194,70.72495435827021
825,Samsung-Galaxy-Note3,(GalaxyN3)1.jpg,101.12121636069547,97.21706094051505,85.20116385483645,55.70580529399514,53.89644962676809,57.608695722960384
826,Samsung-Galaxy-Note3,(GalaxyN3)10.jpg,114.49653414174496,114.4110020055886,112.98435549078914,83.91286555499119,82.6486528357384,82.86930674667161
827,Samsung-Galaxy-Note3,(GalaxyN3)100.jpg,129.5142539302192,129.76786949819387,124.91636422173481,70.39089685923233,68.97179986976226,72.94203918486828
828,Samsung-Galaxy-Note3,(GalaxyN3)101.jpg,110.30421369742737,109.10149828652791,101.04041244349632,69.84878531423652,67.1336402181596,70.01753865484119
829,Samsung-Galaxy-Note3,(GalaxyN3)102.jpg,140.1179733456189,139.48903822303012,132.76841106136783,58.094952287979346,52.17993804707997,55.21046606049516
830,Samsung-Galaxy-Note3,(GalaxyN3)103.jpg,136.8993332022982,137.54276262527625,133.8891867434182,81.15309896274331,81.70498340998506,84.91198661508535
831,Samsung-Galaxy-Note3,(GalaxyN3)104.jpg,112.72778745935408,114.679674093938,102.56372584613638,68.9404773014746,68.90602011083173,79.237448660276
832,Samsung-Galaxy-Note3,(GalaxyN3)105.jpg,131.02000779116506,132.0544651262945,117.28863783560016,82.8476870698066,82.93901479805639,94.4455610304113
833,Samsung-Galaxy-Note3,(GalaxyN3)106.jpg,128.2719298135796,131.72661043840847,125.18408338424507,56.60146422837219,51.54421333716032,59.5509478640649
834,Samsung-Galaxy-Note3,(GalaxyN3)107.jpg,119.85697234157269,120.7077236444124,107.20922585364795,67.7776308934421,61.30731853502502,64.91542639097807
835,Samsung-Galaxy-Note3,(GalaxyN3)108.jpg,135.48933263475752,130.61987064245605,123.23958427227932,85.05918129468789,78.55193860610831,78.746644512246
836,Samsung-Galaxy-Note3,(GalaxyN3)109.jpg,109.60921569216593,123.29459409156767,96.31605912688875,66.4002813953047,58.32117001470269,64.17092699988461
837,Samsung-Galaxy-Note3,(GalaxyN3)11.jpg,134.34132418090527,134.30727226178314,126.61029965313249,59.76343613522031,58.324297729539886,63.72894686873015
838,Samsung-Galaxy-Note3,(GalaxyN3)110.jpg,102.18720464932663,114.08560516528787,96.59190914424882,74.39516031210549,65.18844206954584,69.0293448701901
839,Samsung-Galaxy-Note3,(GalaxyN3)111.jpg,122.81914648558781,124.85580596201484,111.3750956681623,70.04872722462144,58.64905377797734,62.949481589576735
840,Samsung-Galaxy-Note3,(GalaxyN3)112.jpg,110.82480937310125,112.08314230999072,98.62147071072785,75.86038596691613,64.82942604963246,67.23581811887448
841,Samsung-Galaxy-Note3,(GalaxyN3)113.jpg,124.41807633755984,130.28375802903136,110.7665523656431,79.71630312584328,76.36541960986271,89.29542559610861
842,Samsung-Galaxy-Note3,(GalaxyN3)114.jpg,130.24863310331244,129.9914444285867,127.5620627641568,84.32669943955501,82.59619698372073,81.12947185912837
843,Samsung-Galaxy-Note3,(GalaxyN3)115.jpg,124.86373358722433,126.46034935467286,123.28795031849047,73.36109211715156,76.36391704299712,85.52039549220584
844,Samsung-Galaxy-Note3,(GalaxyN3)116.jpg,70.20774836998979,83.76305844333606,62.54252006423225,66.98417802801964,66.78930485342389,68.66030608447944
845,Samsung-Galaxy-Note3,(GalaxyN3)117.jpg,130.20008291936247,136.2565107557305,111.3387453136163,76.6084003590558,72.2703066446559,89.53106243600334
846,Samsung-Galaxy-Note3,(GalaxyN3)118.jpg,107.31119267421829,112.77974841672842,99.76522062726599,85.27343022244719,84.5741335435093,96.90138910530688
847,Samsung-Galaxy-Note3,(GalaxyN3)119.jpg,105.33265395375545,111.33025765929531,89.74620238083315,76.25369642332606,71.87745226756762,81.80486696268488
848,Samsung-Galaxy-Note3,(GalaxyN3)12.jpg,103.15565929865326,100.10166385400183,97.12068961200248,63.88247039387806,61.97393272302809,63.15851316757622
849,Samsung-Galaxy-Note3,(GalaxyN3)120.jpg,84.94975877434582,87.96375522471273,78.1634982456316,75.18056074217445,70.49043108419733,71.16119349851007
850,Samsung-Galaxy-Note3,(GalaxyN3)121.jpg,121.16527400112841,124.48761394631065,109.73048348623547,79.02067512078683,77.73045321198765,91.31509279015825
851,Samsung-Galaxy-Note3,(GalaxyN3)122.jpg,129.90813237802882,131.27635037123838,122.45744383851131,87.90630594938273,88.73426149822323,98.95392448876515
852,Samsung-Galaxy-Note3,(GalaxyN3)123.jpg,126.6879776105202,130.3477021279437,125.49841057311593,83.42037932015006,85.31605501499092,97.4087762182297
853,Samsung-Galaxy-Note3,(GalaxyN3)124.jpg,104.42681479478397,113.87940303066723,115.61934556300035,75.54399413952073,76.71916372673272,91.19767239508629
854,Samsung-Galaxy-Note3,(GalaxyN3)125.jpg,119.2763708193952,124.24213257166036,122.25187789195361,74.47450823603276,74.03893671604176,84.30027141544161
855,Samsung-Galaxy-Note3,(GalaxyN3)126.jpg,108.91831462118328,119.28735523539584,100.92414453675326,80.29550290567127,76.8524212002574,94.43585889952554
856,Samsung-Galaxy-Note3,(GalaxyN3)127.jpg,122.72027255306506,134.49799587197617,91.23119990201577,64.91392205576975,60.804937016064486,66.8188915321111
857,Samsung-Galaxy-Note3,(GalaxyN3)128.jpg,111.58195443900273,126.33397139928823,93.78583247367612,79.52906203469828,76.00441705016945,74.421539962603
858,Samsung-Galaxy-Note3,(GalaxyN3)129.jpg,80.18847775574385,94.40784944230782,71.01462554417135,62.45764589088001,60.23686282261117,58.08002237504421
859,Samsung-Galaxy-Note3,(GalaxyN3)13.jpg,113.90697371869345,112.57398977759082,111.25693338574739,79.2997379865177,80.0409058420226,80.63667844470865
860,Samsung-Galaxy-Note3,(GalaxyN3)130.jpg,132.97288209258926,141.7046137510099,143.5781460741208,56.5191754665621,57.42924889556971,70.50448191720406
861,Samsung-Galaxy-Note3,(GalaxyN3)131.jpg,135.411673351962,139.47463082730738,133.86656482232638,56.72936282938078,51.29088585633888,69.2713356573423
862,Samsung-Galaxy-Note3,(GalaxyN3)132.jpg,130.92692287789862,132.02969990451962,132.53249785920318,61.6724333172831,57.6556705509641,66.38074275928858
863,Samsung-Galaxy-Note3,(GalaxyN3)133.jpg,84.65828813873365,103.45953768803957,84.95234577916658,63.88602116849079,64.60229831810025,78.7178095512163
864,Samsung-Galaxy-Note3,(GalaxyN3)134.jpg,116.1708647984563,121.13167486262176,127.39033643060313,78.50173972982267,82.2079954973337,87.94166302019573
865,Samsung-Galaxy-Note3,(GalaxyN3)135.jpg,134.8884882719388,134.72390856919657,134.652444764938,70.03904933769446,67.39319774741354,76.08593397060017
866,Samsung-Galaxy-Note3,(GalaxyN3)136.jpg,134.42526928970614,131.37851092766192,117.81720286741582,54.92407404112482,49.822610304354995,59.497964446031204
867,Samsung-Galaxy-Note3,(GalaxyN3)137.jpg,136.31034094589,137.16562141113982,137.6450666317796,59.59408953728687,68.27422429521279,77.59894739692099
868,Samsung-Galaxy-Note3,(GalaxyN3)138.jpg,126.9344477996114,131.40874237993177,135.43647508830264,69.45081826065915,74.07901546761025,79.42559245857551
869,Samsung-Galaxy-Note3,(GalaxyN3)139.jpg,145.09572429040722,143.05281122512002,138.70135821665366,79.57087857870395,76.09001023012331,76.39260612732956
870,Samsung-Galaxy-Note3,(GalaxyN3)14.jpg,85.67527168923475,81.01505109535351,78.51284728481862,61.53779445927452,65.27318598394858,67.61026131254758
871,Samsung-Galaxy-Note3,(GalaxyN3)140.jpg,120.8957942105843,124.37957673567294,127.35798911573823,68.17748270850782,68.05707846403051,67.36960985516697
872,Samsung-Galaxy-Note3,(GalaxyN3)141.jpg,124.04591737943099,140.32349912615427,159.37068856872918,61.35661257673172,61.11104070548527,70.08403704083833
873,Samsung-Galaxy-Note3,(GalaxyN3)142.jpg,120.42647343575773,117.224133603249,114.34617634073139,68.43873477672064,69.13832724021991,70.87085065092761
874,Samsung-Galaxy-Note3,(GalaxyN3)143.jpg,134.26640307323277,120.93013824623253,107.99983067674218,49.78328103047754,53.05662686123109,58.73166071222598
875,Samsung-Galaxy-Note3,(GalaxyN3)144.jpg,103.61528931638055,91.35056591317296,84.61341132009962,66.46575788431603,65.73663598706975,67.55182925627845
876,Samsung-Galaxy-Note3,(GalaxyN3)145.jpg,97.26911944394368,95.89494874189586,88.97933369472321,60.44830979582353,59.15621845531198,60.81572119177955
877,Samsung-Galaxy-Note3,(GalaxyN3)146.jpg,61.94771218509838,64.90611427014268,65.92507805770887,72.6312289909253,69.43438444336634,67.2298150342666
878,Samsung-Galaxy-Note3,(GalaxyN3)147.jpg,117.56474126404663,125.67818377801815,134.69261516902696,61.037162139878475,63.72672781874979,68.19659527736968
879,Samsung-Galaxy-Note3,(GalaxyN3)148.jpg,106.83899987230335,119.3933705823635,136.17543892594597,68.25152789313069,75.40762561651323,84.07636656459782
880,Samsung-Galaxy-Note3,(GalaxyN3)149.jpg,137.81477579639312,137.30464874239664,138.38967343041617,60.25759879835341,49.85706996019054,50.67804965208955
881,Samsung-Galaxy-Note3,(GalaxyN3)15.jpg,100.50130033585054,98.205351553893,96.83854876092516,66.49303773767703,69.8363073261328,72.98073499833747
882,Samsung-Galaxy-Note3,(GalaxyN3)150.jpg,121.54023790387197,126.12795256778773,133.69374597296502,57.057545329946805,54.10170036243163,55.660594504456085
883,Samsung-Galaxy-Note3,(GalaxyN3)151.jpg,100.50514083355033,107.0408367427505,111.67277336264515,61.68746349191795,63.126793387630755,62.16895489649675
884,Samsung-Galaxy-Note3,(GalaxyN3)152.jpg,119.95497441059231,122.75668362611755,127.93825397361937,57.956130138408135,58.301171780616876,60.610618592507834
885,Samsung-Galaxy-Note3,(GalaxyN3)153.jpg,123.51947446985024,130.7844063190647,142.08125638483264,49.208428142414014,51.61674694040266,59.55926076518789
886,Samsung-Galaxy-Note3,(GalaxyN3)154.jpg,122.54329073022454,128.66883646649174,136.00861263846323,71.22101828882694,72.4958760119805,76.93739787321644
887,Samsung-Galaxy-Note3,(GalaxyN3)155.jpg,116.08974977715683,128.29087127509698,144.89428626334555,51.35784771046297,56.9413880651167,69.68547534458035
888,Samsung-Galaxy-Note3,(GalaxyN3)156.jpg,101.38993633528968,103.82356318313536,106.15439391245852,72.07522572516501,68.47363915261482,66.72579545597064
889,Samsung-Galaxy-Note3,(GalaxyN3)157.jpg,121.66232925789049,123.04487348015945,127.95495229319819,65.12888832654326,58.98214183818175,60.756997208708505
890,Samsung-Galaxy-Note3,(GalaxyN3)158.jpg,122.37092883457191,123.2640503875969,125.17888193651557,66.73833744904016,66.30554412751604,64.66660213192264
891,Samsung-Galaxy-Note3,(GalaxyN3)159.jpg,124.33968989326897,129.38312146539005,139.85402728535277,46.674582280582065,43.93276823396364,49.78633333644622
892,Samsung-Galaxy-Note3,(GalaxyN3)16.jpg,85.31726410755897,83.31533592983195,80.52659126304509,70.00486593224102,70.11948284011638,74.55917716017804
893,Samsung-Galaxy-Note3,(GalaxyN3)160.jpg,114.26790726468762,115.9621639199367,115.59018096201484,62.495728590300594,64.1352901460058,67.43030318823216
894,Samsung-Galaxy-Note3,(GalaxyN3)161.jpg,90.25575813836642,104.50711418501159,124.08834177550094,56.2972354317234,54.12755211293807,54.84272100526396
895,Samsung-Galaxy-Note3,(GalaxyN3)162.jpg,125.69566945596218,127.95578618155292,129.92397010145623,60.817151843191,59.96395428753701,57.90995856451801
896,Samsung-Galaxy-Note3,(GalaxyN3)163.jpg,145.07831435410532,142.1112572737015,140.11280684754522,63.47711709091709,60.270189283456354,59.50398582668759
897,Samsung-Galaxy-Note3,(GalaxyN3)164.jpg,131.8015180878553,139.17217556703991,148.78065856836196,60.349901670148654,63.19767159883572,67.84345119266864
898,Samsung-Galaxy-Note3,(GalaxyN3)165.jpg,140.0753889114236,147.53188879624622,159.94215790233628,50.135199399314985,53.922996401709206,62.010152899920236
899,Samsung-Galaxy-Note3,(GalaxyN3)166.jpg,106.56465404639812,105.51117950810915,106.81177179523132,68.20293279891727,66.39080593748253,67.22763732239864
900,Samsung-Galaxy-Note3,(GalaxyN3)167.jpg,107.74105017560376,115.62950078537615,129.18242802248795,76.23162933239459,83.31275201646423,93.28935291582674
901,Samsung-Galaxy-Note3,(GalaxyN3)168.jpg,88.00122709806435,96.80183190446621,102.20296506620195,84.72476336447757,88.01750502101132,90.38824439151642
902,Samsung-Galaxy-Note3,(GalaxyN3)169.jpg,91.79512282247995,92.92033951034593,91.60327581558934,67.1847844404444,68.05381009253858,70.83163170499262
903,Samsung-Galaxy-Note3,(GalaxyN3)17.jpg,81.96634358578878,79.66406505601961,78.76813365499535,73.76022952414431,74.80829839725298,75.56432363585427
904,Samsung-Galaxy-Note3,(GalaxyN3)170.jpg,131.28298193801788,134.25980906429234,136.94043733599744,88.49992022234146,87.06029840783869,86.02138770257933
905,Samsung-Galaxy-Note3,(GalaxyN3)171.jpg,99.94176344069868,105.23918031685463,121.6388394377341,57.941885481772964,54.73959434395078,56.74506428789412
906,Samsung-Galaxy-Note3,(GalaxyN3)172.jpg,116.10438366751464,116.19514688036243,115.01040247814969,60.149915515273875,59.02637145756635,63.984014160530485
907,Samsung-Galaxy-Note3,(GalaxyN3)173.jpg,137.27934633919568,131.95357225126696,124.49558914478297,64.35937317169942,59.20172529732897,61.99213584511241
908,Samsung-Galaxy-Note3,(GalaxyN3)174.jpg,137.55619289121915,133.75789100631638,129.43153132908012,63.49618994631719,65.47916595637614,68.1651450910975
909,Samsung-Galaxy-Note3,(GalaxyN3)175.jpg,112.67355696522645,112.25244866678017,109.83413060279497,84.03526013943386,79.20980766732191,74.74285099119271
910,Samsung-Galaxy-Note3,(GalaxyN3)176.jpg,135.59850826522845,135.74450528814373,133.24664848449947,48.65013776556804,48.25941387901441,49.559862046084945
911,Samsung-Galaxy-Note3,(GalaxyN3)177.jpg,147.1442860546909,151.84958492328187,148.44905978122975,54.123515766045436,49.9259267436352,62.88005116324049
912,Samsung-Galaxy-Note3,(GalaxyN3)178.jpg,142.71498388768703,137.90867446283943,134.18204128107286,42.17035789859058,39.12290791497706,36.48114429319469
913,Samsung-Galaxy-Note3,(GalaxyN3)179.jpg,144.7534790034987,145.77979432075395,147.38115646011525,44.29562118276231,42.38335236239901,42.400704976592806
914,Samsung-Galaxy-Note3,(GalaxyN3)18.jpg,114.27250236197077,126.83582247911784,114.49362090536093,56.45048571493722,64.28979117463042,61.96755970149006
915,Samsung-Galaxy-Note3,(GalaxyN3)180.jpg,141.43647331473804,147.65774125486584,153.36339859216525,46.88338046739789,47.56449393288607,59.12080276859266
916,Samsung-Galaxy-Note3,(GalaxyN3)181.jpg,144.37559247491137,152.66746842220354,158.5037133226836,56.17995487611505,59.17586449793035,68.85741781433148
917,Samsung-Galaxy-Note3,(GalaxyN3)182.jpg,108.73042631485822,112.66176223884783,113.18324626174308,63.50908074470467,62.61316992455251,67.31362236513588
918,Samsung-Galaxy-Note3,(GalaxyN3)183.jpg,126.85060347101202,149.81445645043368,115.040870962115,44.80297731672461,40.81387881296228,48.091864421715925
919,Samsung-Galaxy-Note3,(GalaxyN3)184.jpg,105.28463552621037,113.63133183435825,123.59435728939233,63.420161002318686,64.6368532943536,74.05488447026144
920,Samsung-Galaxy-Note3,(GalaxyN3)185.jpg,120.95446946631145,124.83846394280525,125.43436871949469,56.59782530533669,54.321356550723756,56.00135768826292
921,Samsung-Galaxy-Note3,(GalaxyN3)186.jpg,136.51184031742216,136.44485194699837,137.69486446627806,61.89210220581661,59.21441551906064,58.41044265169675
922,Samsung-Galaxy-Note3,(GalaxyN3)187.jpg,145.30169304478898,150.61483622278308,155.6125953760458,45.38936605845592,46.960410607272735,51.95344299456666
923,Samsung-Galaxy-Note3,(GalaxyN3)188.jpg,134.8809660627366,130.66294593674257,125.12430622325047,72.80716766196937,72.17817501294549,78.72604008336103
924,Samsung-Galaxy-Note3,(GalaxyN3)189.jpg,137.18134844326931,139.8551497431044,144.4286181970234,56.99090361529607,58.19944307942033,61.390197116329425
925,Samsung-Galaxy-Note3,(GalaxyN3)19.jpg,69.26414094372,66.16135118916465,64.50614373218089,64.40567148901344,66.87317503034582,70.91203825282336
926,Samsung-Galaxy-Note3,(GalaxyN3)190.jpg,115.18812168656397,128.55350437590556,144.62260193197525,43.67060784287007,51.10034786703801,67.2152061808558
927,Samsung-Galaxy-Note3,(GalaxyN3)191.jpg,127.00223980346401,130.85359276202018,137.45094987948107,67.7260429582284,68.86490914862283,70.54035703269474
928,Samsung-Galaxy-Note3,(GalaxyN3)192.jpg,130.8637053145177,128.5284345183249,127.3120199899512,58.91327243520555,56.434355579446255,59.07608316800874
929,Samsung-Galaxy-Note3,(GalaxyN3)193.jpg,147.94878216620262,136.3375722571093,124.57622759883554,66.70900385228046,63.19001852771349,57.473219324003516
930,Samsung-Galaxy-Note3,(GalaxyN3)194.jpg,140.6736853921706,142.92362477799145,149.1485004615441,65.39299248252952,66.8119373838658,74.00165456369963
931,Samsung-Galaxy-Note3,(GalaxyN3)195.jpg,112.03564687535471,112.82844100748486,110.23160104060253,56.58909372404331,55.94696812068823,57.18154505893709
932,Samsung-Galaxy-Note3,(GalaxyN3)196.jpg,114.59942175533655,96.16855154855143,81.45800574551475,53.51297374688869,50.931162321120794,55.365845192381634
933,Samsung-Galaxy-Note3,(GalaxyN3)197.jpg,125.29664391496237,125.67504310805307,124.60255804355374,53.21618600182672,53.11423114688971,55.12846349066935
934,Samsung-Galaxy-Note3,(GalaxyN3)198.jpg,120.50914815065201,120.5781344937871,119.7157062501252,68.61154732792718,71.07308824771233,74.30686810528303
935,Samsung-Galaxy-Note3,(GalaxyN3)199.jpg,126.82913749674499,126.13780816206959,124.17999823895465,78.93603194105239,78.67520264635615,78.58985535587621
936,Samsung-Galaxy-Note3,(GalaxyN3)2.jpg,97.34870836504884,104.09552898964405,112.02652699740935,93.09919716842968,94.02630863198284,96.5202209777306
937,Samsung-Galaxy-Note3,(GalaxyN3)20.jpg,133.0995812718253,128.9524465593681,121.2548510122255,72.79481487271615,78.5205434517943,84.86804195543567
938,Samsung-Galaxy-Note3,(GalaxyN3)200.jpg,128.6816812474544,126.15938858341846,122.77775618202031,66.98912346355354,70.56596845235896,74.97785803031262
939,Samsung-Galaxy-Note3,(GalaxyN3)201.jpg,49.63339240346801,51.767580720142355,49.47674731586643,60.539731529161216,60.52771699220744,62.267024284121135
940,Samsung-Galaxy-Note3,(GalaxyN3)202.jpg,127.34815010950197,129.04360371221682,125.87477454863824,66.9758166184285,68.20011460771754,76.26298313170207
941,Samsung-Galaxy-Note3,(GalaxyN3)203.jpg,117.15414258791873,120.16615608870994,125.85869457714881,52.86774052226277,47.279582881670635,48.80605475467636
942,Samsung-Galaxy-Note3,(GalaxyN3)204.jpg,126.34662098381507,124.32994989366958,125.16291349094271,59.29098629808152,64.26473670742811,67.63538386169866
943,Samsung-Galaxy-Note3,(GalaxyN3)205.jpg,119.69969283947279,121.76786741164727,122.20897901518339,46.040097280952466,46.42355727973925,47.50679878613038
944,Samsung-Galaxy-Note3,(GalaxyN3)206.jpg,141.43009682828222,141.00217866764817,140.87784521496437,60.3645433405198,56.868682569653224,52.438821455399996
945,Samsung-Galaxy-Note3,(GalaxyN3)207.jpg,161.04021077876595,142.4593284074141,126.14917639832008,50.026572814154854,47.735968436286264,48.31083989038206
946,Samsung-Galaxy-Note3,(GalaxyN3)208.jpg,122.79313528250172,110.1129265109936,98.92510007077566,73.45688995324895,72.1703724160233,67.32474924180401
947,Samsung-Galaxy-Note3,(GalaxyN3)209.jpg,105.9143014617511,94.59657007207767,83.41808113661706,66.12455439724305,64.741050916572,60.11532587317273
948,Samsung-Galaxy-Note3,(GalaxyN3)21.jpg,110.01172159291977,109.68768643294005,105.6799125862161,60.65225213090785,59.423577234906645,61.70111354836624
949,Samsung-Galaxy-Note3,(GalaxyN3)210.jpg,158.21495947509163,144.57726690770454,119.79681490745749,58.81115990041601,55.53838827075213,53.01826007530944
950,Samsung-Galaxy-Note3,(GalaxyN3)211.jpg,121.64541352015438,106.6653889698469,88.34359173543925,45.45529257138965,45.40916163046208,42.88346917605478
951,Samsung-Galaxy-Note3,(GalaxyN3)212.jpg,106.54609880465918,106.8034607670813,109.27525295204615,52.3651391374873,51.137234569312,49.998925132018414
952,Samsung-Galaxy-Note3,(GalaxyN3)213.jpg,112.933411516235,115.41541004396771,119.94360085364795,68.65682653545437,70.80479099918696,73.1522713660993
953,Samsung-Galaxy-Note3,(GalaxyN3)214.jpg,112.02959860268146,117.00467574230983,124.99674884739164,82.23137316366696,86.9119227987504,92.62174735894669
954,Samsung-Galaxy-Note3,(GalaxyN3)215.jpg,132.55526197844682,136.5319317791065,142.67374600634977,62.53974031173174,63.824258391178056,66.22777497785613
955,Samsung-Galaxy-Note3,(GalaxyN3)216.jpg,132.07588279700738,136.46961163942473,141.14912402600004,59.521310297285,62.013052233810015,68.1876733372625
956,Samsung-Galaxy-Note3,(GalaxyN3)217.jpg,105.59974037100469,107.45281650408296,105.94672337065748,58.73784294149497,54.10314437452398,50.645599143551635
957,Samsung-Galaxy-Note3,(GalaxyN3)218.jpg,126.51827314063658,124.26581268486802,121.17903477605512,48.533818716087076,47.16600797244559,45.80788711345476
958,Samsung-Galaxy-Note3,(GalaxyN3)219.jpg,119.25614905287476,115.10661554210151,109.87886699684181,64.2026480325087,62.44818865415758,61.19465130047077
959,Samsung-Galaxy-Note3,(GalaxyN3)22.jpg,77.15166011908339,75.9453014934666,73.6002024367526,53.88123829357498,52.84759294663952,54.49947391911139
960,Samsung-Galaxy-Note3,(GalaxyN3)220.jpg,143.84148609692258,131.15400414555083,130.16214637207966,46.5214073567746,52.00989325004027,45.46654680378059
961,Samsung-Galaxy-Note3,(GalaxyN3)221.jpg,118.68205734748179,116.13769329767842,113.42709480933972,76.61395373276629,77.99884565878588,78.9454090016827
962,Samsung-Galaxy-Note3,(GalaxyN3)222.jpg,118.42008067423832,119.52692469319419,118.34306164827167,59.30544851498432,59.56071466620334,57.96509744161906
963,Samsung-Galaxy-Note3,(GalaxyN3)223.jpg,138.160702481822,135.5940668421035,132.59309743254613,44.51253257208757,44.68055362400353,47.45192089510803
964,Samsung-Galaxy-Note3,(GalaxyN3)224.jpg,136.28084218446406,132.2433556009588,125.45132817038238,38.9555356273137,38.68094608206018,39.42600327491445
965,Samsung-Galaxy-Note3,(GalaxyN3)225.jpg,106.24120322379798,107.4781610555255,106.31004695147193,74.4507476349927,73.64624016820088,72.35910747624474
966,Samsung-Galaxy-Note3,(GalaxyN3)226.jpg,138.16259007621738,135.40833216486723,129.953611686998,64.22295213055924,58.528348817698685,53.503418246781244
967,Samsung-Galaxy-Note3,(GalaxyN3)227.jpg,140.78363481845375,138.9673717316334,133.5836466283076,52.81141177594393,50.44357158375928,48.770215539396254
968,Samsung-Galaxy-Note3,(GalaxyN3)228.jpg,104.92480336384699,100.19572933985003,94.0632516784181,29.885344164732196,29.46620778543021,28.129450442311132
969,Samsung-Galaxy-Note3,(GalaxyN3)229.jpg,111.06795235495997,111.2313770498234,108.70314784768543,58.62630574637403,58.795454222309615,59.76876535954538
970,Samsung-Galaxy-Note3,(GalaxyN3)23.jpg,130.80124798439596,135.1650942451375,142.36090339539558,74.04952869740349,77.70898203828187,81.34174041128985
971,Samsung-Galaxy-Note3,(GalaxyN3)230.jpg,105.427744351301,103.47312799210785,104.44441398086386,80.874548134493,82.3602662799033,82.45421799888373
972,Samsung-Galaxy-Note3,(GalaxyN3)231.jpg,149.56006875588406,149.9937073927181,149.8476824100782,50.788757845397576,50.25929191825023,50.37927762702506
973,Samsung-Galaxy-Note3,(GalaxyN3)232.jpg,114.30596065858089,110.61105633926246,108.07377413299815,56.73783976911906,55.25474889934544,53.76746462485286
974,Samsung-Galaxy-Note3,(GalaxyN3)233.jpg,131.2361710993263,115.5123272130748,104.44379605008379,41.48040872936842,42.82396748558716,46.43476394417899
975,Samsung-Galaxy-Note3,(GalaxyN3)234.jpg,141.52723736220446,135.78111979949122,129.2936104934933,49.81896360333815,53.47963833566703,53.28925228515075
976,Samsung-Galaxy-Note3,(GalaxyN3)235.jpg,148.64078921121862,127.97175462712578,92.37839366374216,37.71855004517319,42.970254033373664,38.68018987379129
977,Samsung-Galaxy-Note3,(GalaxyN3)236.jpg,151.29028297327886,141.71701806198212,129.74617254321655,63.46773446261942,62.981457175596034,61.21506717302126
978,Samsung-Galaxy-Note3,(GalaxyN3)237.jpg,128.63544817352056,110.76197990739071,87.03226886071216,50.260734461361466,46.24577901383679,41.38497119035837
